Rented Bike Count,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons_Autumn,Seasons_Spring,Seasons_Summer,Seasons_Winter,Holiday_Holiday,Holiday_No Holiday,Hour_sin,Hour_cos
1031,16.5,39,3.1,366,1.91,0.0,0.0,0,1,0,0,0,1,-0.8660254037844385,-0.5000000000000004
911,15.8,40,2.3,481,1.28,0.0,0.0,0,1,0,0,0,1,-0.9659258262890683,-0.25881904510252063
768,14.4,44,2.7,596,0.6,0.0,0.0,0,1,0,0,0,1,-1.0,-1.8369701987210297e-16
571,12.6,59,2.5,384,0.08,0.0,0.0,0,1,0,0,0,1,-0.9659258262890684,0.2588190451025203
502,10.7,70,2.8,236,0.0,0.0,0.0,0,1,0,0,0,1,-0.8660254037844386,0.5000000000000001
456,9.8,74,2.2,219,0.0,0.0,0.0,0,1,0,0,0,1,-0.7071067811865477,0.7071067811865474
424,8.8,79,2.0,203,0.0,0.0,0.0,0,1,0,0,0,1,-0.5000000000000004,0.8660254037844384
336,8.0,82,1.3,196,0.0,0.0,0.0,0,1,0,0,0,1,-0.25881904510252157,0.9659258262890681
244,7.1,84,2.3,185,0.0,0.0,0.0,0,1,0,0,0,1,0.0,1.0
185,6.3,87,1.8,153,0.0,0.0,0.0,0,1,0,0,0,1,0.25881904510252074,0.9659258262890683
93,5.4,95,1.5,89,0.0,0.0,0.0,0,1,0,0,0,1,0.49999999999999994,0.8660254037844387
62,5.5,96,1.6,72,0.0,0.0,0.0,0,1,0,0,0,1,0.7071067811865476,0.7071067811865476
65,5.5,96,2.0,53,0.0,0.0,0.0,0,1,0,0,0,1,0.8660254037844386,0.5000000000000001
98,5.4,97,1.5,38,0.0,0.0,0.0,0,1,0,0,0,1,0.9659258262890683,0.25881904510252074
227,5.7,97,0.5,80,0.0,0.0,0.0,0,1,0,0,0,1,1.0,6.123233995736766e-17
581,6.0,96,0.6,94,0.0,0.0,0.0,0,1,0,0,0,1,0.9659258262890683,-0.25881904510252063
983,6.4,90,1.4,117,0.13,0.0,0.0,0,1,0,0,0,1,0.8660254037844387,-0.4999999999999998
540,7.6,82,0.7,147,0.55,0.0,0.0,0,1,0,0,0,1,0.7071067811865476,-0.7071067811865475
415,10.0,70,1.0,187,1.57,0.0,0.0,0,1,0,0,0,1,0.49999999999999994,-0.8660254037844387
422,12.6,60,2.4,281,2.23,0.0,0.0,0,1,0,0,0,1,0.258819045102521,-0.9659258262890682
492,14.6,53,2.5,348,2.65,0.0,0.0,0,1,0,0,0,1,1.2246467991473532e-16,-1.0
504,16.0,47,2.5,459,2.8,0.0,0.0,0,1,0,0,0,1,-0.2588190451025208,-0.9659258262890683
575,17.4,39,2.9,520,2.7,0.0,0.0,0,1,0,0,0,1,-0.4999999999999997,-0.8660254037844388
604,17.6,33,3.6,985,2.44,0.0,0.0,0,1,0,0,0,1,-0.7071067811865471,-0.7071067811865479
819,17.7,33,3.4,897,1.96,0.0,0.0,0,1,0,0,0,1,-0.8660254037844385,-0.5000000000000004
925,17.1,31,3.3,1075,1.33,0.0,0.0,0,1,0,0,0,1,-0.9659258262890683,-0.25881904510252063
1477,16.0,33,2.9,1138,0.6,0.0,0.0,0,1,0,0,0,1,-1.0,-1.8369701987210297e-16
1031,14.3,37,3.1,1247,0.1,0.0,0.0,0,1,0,0,0,1,-0.9659258262890684,0.2588190451025203
835,12.9,42,2.8,1047,0.0,0.0,0.0,0,1,0,0,0,1,-0.8660254037844386,0.5000000000000001
798,11.6,54,1.5,693,0.0,0.0,0.0,0,1,0,0,0,1,-0.7071067811865477,0.7071067811865474
662,10.7,58,1.4,600,0.0,0.0,0.0,0,1,0,0,0,1,-0.5000000000000004,0.8660254037844384
447,9.8,62,0.6,535,0.0,0.0,0.0,0,1,0,0,0,1,-0.25881904510252157,0.9659258262890681
380,9.0,68,1.1,426,0.0,0.0,0.0,0,1,0,0,0,1,0.0,1.0
278,8.7,70,0.9,398,0.0,0.0,0.0,0,1,0,0,0,1,0.25881904510252074,0.9659258262890683
163,8.3,70,0.8,394,0.0,0.0,0.0,0,1,0,0,0,1,0.49999999999999994,0.8660254037844387
127,8.1,71,0.9,378,0.0,0.0,0.0,0,1,0,0,0,1,0.7071067811865476,0.7071067811865476
95,7.8,70,0.3,395,0.0,0.0,0.0,0,1,0,0,0,1,0.8660254037844386,0.5000000000000001
110,8.0,63,0.8,439,0.0,0.0,0.0,0,1,0,0,0,1,0.9659258262890683,0.25881904510252074
231,8.1,66,0.6,415,0.0,0.0,0.0,0,1,0,0,0,1,1.0,6.123233995736766e-17
705,8.5,67,0.7,475,0.02,0.0,0.0,0,1,0,0,0,1,0.9659258262890683,-0.25881904510252063
1201,9.3,62,0.6,519,0.25,0.0,0.0,0,1,0,0,0,1,0.8660254037844387,-0.4999999999999998
699,11.6,51,0.8,498,0.84,0.0,0.0,0,1,0,0,0,1,0.7071067811865476,-0.7071067811865475
462,13.9,40,0.8,586,1.6,0.0,0.0,0,1,0,0,0,1,0.49999999999999994,-0.8660254037844387
560,15.8,40,1.9,647,1.95,0.0,0.0,0,1,0,0,0,1,0.258819045102521,-0.9659258262890682
586,16.7,47,2.4,620,1.76,0.0,0.0,0,1,0,0,0,1,1.2246467991473532e-16,-1.0
563,18.6,46,2.1,642,2.54,0.0,0.0,0,1,0,0,0,1,-0.2588190451025208,-0.9659258262890683
618,19.4,45,2.0,624,2.05,0.0,0.0,0,1,0,0,0,1,-0.4999999999999997,-0.8660254037844388
636,19.9,45,2.7,676,1.79,0.0,0.0,0,1,0,0,0,1,-0.7071067811865471,-0.7071067811865479
774,19.5,50,3.4,613,1.6,0.0,0.0,0,1,0,0,0,1,-0.8660254037844385,-0.5000000000000004
960,18.4,54,3.2,605,1.05,0.0,0.0,0,1,0,0,0,1,-0.9659258262890683,-0.25881904510252063
1521,16.8,60,3.1,580,0.46,0.0,0.0,0,1,0,0,0,1,-1.0,-1.8369701987210297e-16
1020,15.0,67,2.6,452,0.07,0.0,0.0,0,1,0,0,0,1,-0.9659258262890684,0.2588190451025203
864,13.9,72,2.4,385,0.0,0.0,0.0,0,1,0,0,0,1,-0.8660254037844386,0.5000000000000001
866,13.4,73,1.5,325,0.0,0.0,0.0,0,1,0,0,0,1,-0.7071067811865477,0.7071067811865474
764,12.9,75,1.3,326,0.0,0.0,0.0,0,1,0,0,0,1,-0.5000000000000004,0.8660254037844384
527,12.4,74,1.5,356,0.0,0.0,0.0,0,1,0,0,0,1,-0.25881904510252157,0.9659258262890681
400,12.0,76,0.8,346,0.0,0.0,0.0,0,1,0,0,0,1,0.0,1.0
337,11.6,74,1.2,374,0.0,0.0,0.0,0,1,0,0,0,1,0.25881904510252074,0.9659258262890683
225,11.5,75,1.9,399,0.0,0.0,0.0,0,1,0,0,0,1,0.49999999999999994,0.8660254037844387
150,10.9,79,0.8,383,0.0,0.0,0.0,0,1,0,0,0,1,0.7071067811865476,0.7071067811865476
104,10.6,77,0.9,422,0.0,0.0,0.0,0,1,0,0,0,1,0.8660254037844386,0.5000000000000001
107,10.2,80,0.8,366,0.0,0.0,0.0,0,1,0,0,0,1,0.9659258262890683,0.25881904510252074
258,9.6,84,0.7,301,0.0,0.0,0.0,0,1,0,0,0,1,1.0,6.123233995736766e-17
741,9.6,82,1.1,284,0.04,0.0,0.0,0,1,0,0,0,1,0.9659258262890683,-0.25881904510252063
1353,10.3,77,0.7,341,0.37,0.0,0.0,0,1,0,0,0,1,0.8660254037844387,-0.4999999999999998
723,12.4,66,1.0,546,0.91,0.0,0.0,0,1,0,0,0,1,0.7071067811865476,-0.7071067811865475
494,14.7,62,2.9,684,1.59,0.0,0.0,0,1,0,0,0,1,0.49999999999999994,-0.8660254037844387
588,15.6,60,3.7,817,1.44,0.0,0.0,0,1,0,0,0,1,0.258819045102521,-0.9659258262890682
629,16.5,57,3.8,881,1.55,0.0,0.0,0,1,0,0,0,1,1.2246467991473532e-16,-1.0
723,17.5,54,3.1,1065,1.63,0.0,0.0,0,1,0,0,0,1,-0.2588190451025208,-0.9659258262890683
698,18.6,46,4.4,1664,2.14,0.0,0.0,0,1,0,0,0,1,-0.4999999999999997,-0.8660254037844388
785,18.2,45,4.1,1908,1.86,0.0,0.0,0,1,0,0,0,1,-0.7071067811865471,-0.7071067811865479
943,18.3,43,4.3,1931,1.3,0.0,0.0,0,1,0,0,0,1,-0.8660254037844385,-0.5000000000000004
1221,17.6,45,4.2,1947,0.7,0.0,0.0,0,1,0,0,0,1,-0.9659258262890683,-0.25881904510252063
1839,17.0,53,3.1,1855,0.35,0.0,0.0,0,1,0,0,0,1,-1.0,-1.8369701987210297e-16
1288,16.0,60,2.8,1436,0.06,0.0,0.0,0,1,0,0,0,1,-0.9659258262890684,0.2588190451025203
1133,15.2,65,2.2,988,0.0,0.0,0.0,0,1,0,0,0,1,-0.8660254037844386,0.5000000000000001
1035,14.2,70,0.8,723,0.0,0.0,0.0,0,1,0,0,0,1,-0.7071067811865477,0.7071067811865474
907,13.6,73,2.0,644,0.0,0.0,0.0,0,1,0,0,0,1,-0.5000000000000004,0.8660254037844384
614,13.5,74,1.2,603,0.0,0.0,0.0,0,1,0,0,0,1,-0.25881904510252157,0.9659258262890681
466,13.4,77,1.5,537,0.0,0.0,0.0,0,1,0,0,0,1,0.0,1.0
390,13.0,81,1.9,484,0.0,0.0,0.0,0,1,0,0,0,1,0.25881904510252074,0.9659258262890683
254,12.9,83,1.6,369,0.0,0.0,0.0,0,1,0,0,0,1,0.49999999999999994,0.8660254037844387
170,12.7,80,0.4,384,0.0,0.0,0.0,0,1,0,0,0,1,0.7071067811865476,0.7071067811865476
109,12.8,81,0.2,418,0.0,0.0,0.0,0,1,0,0,0,1,0.8660254037844386,0.5000000000000001
106,12.7,83,0.8,392,0.0,0.0,0.0,0,1,0,0,0,1,0.9659258262890683,0.25881904510252074
274,12.6,83,0.5,332,0.0,0.0,0.0,0,1,0,0,0,1,1.0,6.123233995736766e-17
781,12.8,82,0.6,370,0.01,0.0,0.0,0,1,0,0,0,1,0.9659258262890683,-0.25881904510252063
1281,13.3,80,1.2,369,0.14,0.0,0.0,0,1,0,0,0,1,0.8660254037844387,-0.4999999999999998
757,13.5,79,1.9,382,0.2,0.0,0.0,0,1,0,0,0,1,0.7071067811865476,-0.7071067811865475
482,15.0,69,1.5,552,1.02,0.0,0.0,0,1,0,0,0,1,0.49999999999999994,-0.8660254037844387
583,16.1,63,1.2,555,1.08,0.0,0.0,0,1,0,0,0,1,0.258819045102521,-0.9659258262890682
714,18.2,55,2.3,594,2.24,0.0,0.0,0,1,0,0,0,1,1.2246467991473532e-16,-1.0
716,19.5,48,1.9,596,2.32,0.0,0.0,0,1,0,0,0,1,-0.2588190451025208,-0.9659258262890683
711,20.2,47,2.4,541,2.3,0.0,0.0,0,1,0,0,0,1,-0.4999999999999997,-0.8660254037844388
781,20.8,42,3.1,576,2.1,0.0,0.0,0,1,0,0,0,1,-0.7071067811865471,-0.7071067811865479
957,20.7,38,2.2,741,1.63,0.0,0.0,0,1,0,0,0,1,-0.8660254037844385,-0.5000000000000004
1194,20.3,48,2.8,635,1.14,0.0,0.0,0,1,0,0,0,1,-0.9659258262890683,-0.25881904510252063
1776,19.1,47,2.4,942,0.57,0.0,0.0,0,1,0,0,0,1,-1.0,-1.8369701987210297e-16
1260,17.5,61,2.2,758,0.11,0.0,0.0,0,1,0,0,0,1,-0.9659258262890684,0.2588190451025203
1079,15.6,64,2.7,686,0.0,0.0,0.0,0,1,0,0,0,1,-0.8660254037844386,0.5000000000000001
1046,14.4,66,1.7,677,0.0,0.0,0.0,0,1,0,0,0,1,-0.7071067811865477,0.7071067811865474
949,13.3,71,2.1,581,0.0,0.0,0.0,0,1,0,0,0,1,-0.5000000000000004,0.8660254037844384
614,12.7,75,1.6,475,0.0,0.0,0.0,0,1,0,0,0,1,-0.25881904510252157,0.9659258262890681
490,11.8,78,0.6,438,0.0,0.0,0.0,0,1,0,0,0,1,0.0,1.0
401,11.4,77,0.7,466,0.0,0.0,0.0,0,1,0,0,0,1,0.25881904510252074,0.9659258262890683
261,10.8,72,0.4,639,0.0,0.0,0.0,0,1,0,0,0,1,0.49999999999999994,0.8660254037844387
184,10.3,68,0.7,887,0.0,0.0,0.0,0,1,0,0,0,1,0.7071067811865476,0.7071067811865476
115,9.9,67,1.1,820,0.0,0.0,0.0,0,1,0,0,0,1,0.8660254037844386,0.5000000000000001
117,10.4,62,1.8,911,0.0,0.0,0.0,0,1,0,0,0,1,0.9659258262890683,0.25881904510252074
284,10.3,70,1.2,555,0.0,0.0,0.0,0,1,0,0,0,1,1.0,6.123233995736766e-17
747,10.5,70,1.1,483,0.04,0.0,0.0,0,1,0,0,0,1,0.9659258262890683,-0.25881904510252063
1406,11.5,60,1.6,550,0.42,0.0,0.0,0,1,0,0,0,1,0.8660254037844387,-0.4999999999999998
772,13.7,46,1.3,972,1.08,0.0,0.0,0,1,0,0,0,1,0.7071067811865476,-0.7071067811865475
583,16.0,29,1.4,1708,1.79,0.0,0.0,0,1,0,0,0,1,0.49999999999999994,-0.8660254037844387
739,17.8,26,2.6,1822,2.37,0.0,0.0,0,1,0,0,0,1,0.258819045102521,-0.9659258262890682
939,19.1,26,1.6,1704,2.73,0.0,0.0,0,1,0,0,0,1,1.2246467991473532e-16,-1.0
860,20.3,27,1.4,1464,2.87,0.0,0.0,0,1,0,0,0,1,-0.2588190451025208,-0.9659258262890683
965,21.0,28,2.8,1191,2.75,0.0,0.0,0,1,0,0,0,1,-0.4999999999999997,-0.8660254037844388
1068,21.8,28,2.3,1162,2.4,0.0,0.0,0,1,0,0,0,1,-0.7071067811865471,-0.7071067811865479
1156,20.7,36,3.6,811,1.82,0.0,0.0,0,1,0,0,0,1,-0.8660254037844385,-0.5000000000000004
1460,19.4,45,2.9,778,1.13,0.0,0.0,0,1,0,0,0,1,-0.9659258262890683,-0.25881904510252063
1935,17.4,57,3.1,657,0.52,0.0,0.0,0,1,0,0,0,1,-1.0,-1.8369701987210297e-16
1268,15.2,60,3.2,1081,0.09,0.0,0.0,0,1,0,0,0,1,-0.9659258262890684,0.2588190451025203
1045,14.3,63,2.6,936,0.0,0.0,0.0,0,1,0,0,0,1,-0.8660254037844386,0.5000000000000001
948,13.7,73,1.8,658,0.0,0.0,0.0,0,1,0,0,0,1,-0.7071067811865477,0.7071067811865474
880,12.7,76,1.5,521,0.0,0.0,0.0,0,1,0,0,0,1,-0.5000000000000004,0.8660254037844384
678,12.1,77,1.4,540,0.0,0.0,0.0,0,1,0,0,0,1,-0.25881904510252157,0.9659258262890681
537,11.7,77,1.3,588,0.0,0.0,0.0,0,1,0,0,0,1,0.0,1.0
502,11.5,77,2.0,593,0.0,0.0,0.0,0,1,0,0,0,1,0.25881904510252074,0.9659258262890683
397,11.0,73,1.5,816,0.0,0.0,0.0,0,1,0,0,0,1,0.49999999999999994,0.8660254037844387
264,10.7,74,1.7,712,0.0,0.0,0.0,0,1,0,0,0,1,0.7071067811865476,0.7071067811865476
163,10.4,73,1.7,801,0.0,0.0,0.0,0,1,0,0,0,1,0.8660254037844386,0.5000000000000001
108,9.8,73,0.8,1098,0.0,0.0,0.0,0,1,0,0,0,1,0.9659258262890683,0.25881904510252074
142,9.4,75,0.9,1117,0.0,0.0,0.0,0,1,0,0,0,1,1.0,6.123233995736766e-17
264,9.5,72,0.2,1017,0.04,0.0,0.0,0,1,0,0,0,1,0.9659258262890683,-0.25881904510252063
489,10.4,65,0.8,979,0.41,0.0,0.0,0,1,0,0,0,1,0.8660254037844387,-0.4999999999999998
642,12.6,57,0.9,859,0.98,0.0,0.0,0,1,0,0,0,1,0.7071067811865476,-0.7071067811865475
618,14.7,53,0.9,831,1.59,0.0,0.0,0,1,0,0,0,1,0.49999999999999994,-0.8660254037844387
824,16.7,45,1.9,1054,2.07,0.0,0.0,0,1,0,0,0,1,0.258819045102521,-0.9659258262890682
1072,18.2,38,4.2,1189,2.41,0.0,0.0,0,1,0,0,0,1,1.2246467991473532e-16,-1.0
1218,19.3,37,3.0,1257,2.53,0.0,0.0,0,1,0,0,0,1,-0.2588190451025208,-0.9659258262890683
1381,20.1,30,3.0,1554,2.57,0.0,0.0,0,1,0,0,0,1,-0.4999999999999997,-0.8660254037844388
1542,18.9,28,3.7,1769,2.09,0.0,0.0,0,1,0,0,0,1,-0.7071067811865471,-0.7071067811865479
1578,18.0,32,3.0,1836,1.03,0.0,0.0,0,1,0,0,0,1,-0.8660254037844385,-0.5000000000000004
1531,17.3,36,3.4,1722,0.8,0.0,0.0,0,1,0,0,0,1,-0.9659258262890683,-0.25881904510252063
1391,16.6,33,2.6,1867,0.48,0.0,0.0,0,1,0,0,0,1,-1.0,-1.8369701987210297e-16
1025,15.3,41,2.0,1751,0.08,0.0,0.0,0,1,0,0,0,1,-0.9659258262890684,0.2588190451025203
972,14.0,45,1.6,1729,0.0,0.0,0.0,0,1,0,0,0,1,-0.8660254037844386,0.5000000000000001
1010,13.3,48,1.6,1582,0.0,0.0,0.0,0,1,0,0,0,1,-0.7071067811865477,0.7071067811865474
922,12.8,52,1.5,1616,0.0,0.0,0.0,0,1,0,0,0,1,-0.5000000000000004,0.8660254037844384
655,12.4,63,1.3,1201,0.0,0.0,0.0,0,1,0,0,0,1,-0.25881904510252157,0.9659258262890681
579,12.1,70,0.8,1050,0.0,0.0,0.0,0,1,0,0,0,1,0.0,1.0
453,11.7,74,0.5,979,0.0,0.0,0.0,0,1,0,0,0,1,0.25881904510252074,0.9659258262890683
322,11.7,72,0.6,915,0.0,0.0,0.0,0,1,0,0,0,1,0.49999999999999994,0.8660254037844387
221,11.9,71,0.7,853,0.0,0.0,0.0,0,1,0,0,0,1,0.7071067811865476,0.7071067811865476
147,12.1,69,0.3,827,0.0,0.0,0.0,0,1,0,0,0,1,0.8660254037844386,0.5000000000000001
96,12.3,65,0.5,1085,0.0,0.0,0.0,0,1,0,0,0,1,0.9659258262890683,0.25881904510252074
110,12.4,61,0.4,1131,0.0,0.0,0.0,0,1,0,0,0,1,1.0,6.123233995736766e-17
169,12.5,62,0.4,1003,0.0,0.0,0.0,0,1,0,0,0,1,0.9659258262890683,-0.25881904510252063
342,12.9,64,1.5,778,0.06,0.0,0.0,0,1,0,0,0,1,0.8660254037844387,-0.4999999999999998
485,13.5,66,1.8,934,0.16,0.0,0.0,0,1,0,0,0,1,0.7071067811865476,-0.7071067811865475
566,14.7,61,2.0,945,0.64,0.0,0.0,0,1,0,0,0,1,0.49999999999999994,-0.8660254037844387
737,16.7,55,2.1,1182,1.37,0.0,0.0,0,1,0,0,0,1,0.258819045102521,-0.9659258262890682
926,18.0,53,3.1,1350,1.53,0.0,0.0,0,1,0,0,0,1,1.2246467991473532e-16,-1.0
1156,17.9,60,2.2,1248,0.86,0.0,0.0,0,1,0,0,0,1,-0.2588190451025208,-0.9659258262890683
1201,17.5,67,2.1,832,0.42,0.0,0.0,0,1,0,0,0,1,-0.4999999999999997,-0.8660254037844388
1349,18.2,63,2.2,687,0.72,0.0,0.0,0,1,0,0,0,1,-0.7071067811865471,-0.7071067811865479
1409,18.2,69,3.2,625,0.87,0.0,0.0,0,1,0,0,0,1,-0.8660254037844385,-0.5000000000000004
1362,18.0,72,1.8,559,0.47,0.0,0.0,0,1,0,0,0,1,-0.9659258262890683,-0.25881904510252063
1296,17.7,75,2.1,519,0.12,0.0,0.0,0,1,0,0,0,1,-1.0,-1.8369701987210297e-16
1066,17.4,79,2.3,614,0.03,0.0,0.0,0,1,0,0,0,1,-0.9659258262890684,0.2588190451025203
984,17.1,80,1.5,480,0.0,0.0,0.0,0,1,0,0,0,1,-0.8660254037844386,0.5000000000000001
983,16.9,81,1.9,472,0.0,0.0,0.0,0,1,0,0,0,1,-0.7071067811865477,0.7071067811865474
841,16.7,83,2.4,416,0.0,0.0,0.0,0,1,0,0,0,1,-0.5000000000000004,0.8660254037844384
588,16.3,82,1.3,480,0.0,0.0,0.0,0,1,0,0,0,1,-0.25881904510252157,0.9659258262890681
468,16.1,80,1.9,605,0.0,0.0,0.0,0,1,0,0,0,1,0.0,1.0
295,16.0,79,1.0,716,0.0,0.0,0.0,0,1,0,0,0,1,0.25881904510252074,0.9659258262890683
155,15.7,81,1.4,694,0.0,0.0,0.0,0,1,0,0,0,1,0.49999999999999994,0.8660254037844387
111,15.6,81,1.2,628,0.0,0.0,0.0,0,1,0,0,0,1,0.7071067811865476,0.7071067811865476
86,15.7,79,1.2,628,0.0,0.0,0.0,0,1,0,0,0,1,0.8660254037844386,0.5000000000000001
125,15.3,82,1.4,508,0.0,0.0,0.0,0,1,0,0,0,1,0.9659258262890683,0.25881904510252074
359,14.9,81,0.4,580,0.0,0.0,0.0,0,1,0,0,0,1,1.0,6.123233995736766e-17
918,15.1,80,1.0,623,0.01,0.0,0.0,0,1,0,0,0,1,0.9659258262890683,-0.25881904510252063
1469,15.7,75,1.1,804,0.11,0.0,0.0,0,1,0,0,0,1,0.8660254037844387,-0.4999999999999998
806,16.6,70,1.5,945,0.3,0.0,0.0,0,1,0,0,0,1,0.7071067811865476,-0.7071067811865475
579,17.5,66,1.3,1059,0.55,0.0,0.0,0,1,0,0,0,1,0.49999999999999994,-0.8660254037844387
662,18.5,61,1.6,1301,0.95,0.0,0.0,0,1,0,0,0,1,0.258819045102521,-0.9659258262890682
818,20.8,50,2.0,1240,1.82,0.0,0.0,0,1,0,0,0,1,1.2246467991473532e-16,-1.0
818,21.9,48,2.5,1113,2.14,0.0,0.0,0,1,0,0,0,1,-0.2588190451025208,-0.9659258262890683
920,23.0,42,3.4,1315,2.1,0.0,0.0,0,1,0,0,0,1,-0.4999999999999997,-0.8660254037844388
993,23.7,43,2.8,1347,2.28,0.0,0.0,0,1,0,0,0,1,-0.7071067811865471,-0.7071067811865479
1218,23.0,47,4.1,1417,2.0,0.0,0.0,0,1,0,0,0,1,-0.8660254037844385,-0.5000000000000004
1569,22.0,49,3.7,1582,1.28,0.0,0.0,0,1,0,0,0,1,-0.9659258262890683,-0.25881904510252063
2401,20.7,54,4.1,1484,0.5,0.0,0.0,0,1,0,0,0,1,-1.0,-1.8369701987210297e-16
1779,19.1,60,3.4,1592,0.1,0.0,0.0,0,1,0,0,0,1,-0.9659258262890684,0.2588190451025203
1517,18.2,65,1.8,1563,0.0,0.0,0.0,0,1,0,0,0,1,-0.8660254037844386,0.5000000000000001
1503,17.9,64,2.1,1652,0.0,0.0,0.0,0,1,0,0,0,1,-0.7071067811865477,0.7071067811865474
1213,17.4,66,2.3,1565,0.0,0.0,0.0,0,1,0,0,0,1,-0.5000000000000004,0.8660254037844384
803,16.8,70,0.9,1426,0.0,0.0,0.0,0,1,0,0,0,1,-0.25881904510252157,0.9659258262890681
532,16.8,69,0.8,1395,0.0,0.0,0.0,0,1,0,0,0,1,0.0,1.0
430,17.1,72,1.7,1353,0.0,0.0,0.0,0,1,0,0,0,1,0.25881904510252074,0.9659258262890683
275,17.0,73,1.6,1184,0.0,0.0,0.0,0,1,0,0,0,1,0.49999999999999994,0.8660254037844387
156,17.0,74,1.7,1294,0.0,0.0,0.0,0,1,0,0,0,1,0.7071067811865476,0.7071067811865476
124,16.9,74,1.2,1199,0.0,0.0,0.0,0,1,0,0,0,1,0.8660254037844386,0.5000000000000001
163,16.9,73,1.6,1275,0.0,0.0,0.0,0,1,0,0,0,1,0.9659258262890683,0.25881904510252074
388,16.8,74,1.2,1265,0.0,0.0,0.0,0,1,0,0,0,1,1.0,6.123233995736766e-17
1033,16.8,73,1.0,1366,0.01,0.0,0.0,0,1,0,0,0,1,0.9659258262890683,-0.25881904510252063
1677,17.3,71,0.5,1481,0.17,0.0,0.0,0,1,0,0,0,1,0.8660254037844387,-0.4999999999999998
867,18.3,67,2.4,1375,0.55,0.0,0.0,0,1,0,0,0,1,0.7071067811865476,-0.7071067811865475
664,18.9,66,2.0,1298,0.85,0.0,0.0,0,1,0,0,0,1,0.49999999999999994,-0.8660254037844387
696,19.0,67,1.9,1062,0.52,0.0,0.0,0,1,0,0,0,1,0.258819045102521,-0.9659258262890682
913,19.6,63,2.9,1034,0.68,0.0,0.0,0,1,0,0,0,1,1.2246467991473532e-16,-1.0
870,20.1,61,2.6,1117,1.01,0.0,0.0,0,1,0,0,0,1,-0.2588190451025208,-0.9659258262890683
931,21.0,53,3.2,1306,1.12,0.0,0.0,0,1,0,0,0,1,-0.4999999999999997,-0.8660254037844388
961,19.9,58,2.5,1348,0.51,0.0,0.0,0,1,0,0,0,1,-0.7071067811865471,-0.7071067811865479
1173,19.7,58,3.7,1302,0.78,0.0,0.0,0,1,0,0,0,1,-0.8660254037844385,-0.5000000000000004
1436,19.7,57,2.6,1302,0.54,0.0,0.0,0,1,0,0,0,1,-0.9659258262890683,-0.25881904510252063
2134,18.9,68,3.3,1326,0.12,0.0,0.0,0,1,0,0,0,1,-1.0,-1.8369701987210297e-16
1415,18.0,74,3.1,1258,0.02,0.0,0.0,0,1,0,0,0,1,-0.9659258262890684,0.2588190451025203
1470,17.3,80,2.4,927,0.0,0.0,0.0,0,1,0,0,0,1,-0.8660254037844386,0.5000000000000001
1223,17.0,83,3.2,744,0.0,0.0,0.0,0,1,0,0,0,1,-0.7071067811865477,0.7071067811865474
1030,16.0,85,2.0,409,0.0,0.0,0.0,0,1,0,0,0,1,-0.5000000000000004,0.8660254037844384
454,15.0,94,1.6,163,0.0,0.0,0.0,0,1,0,0,0,1,-0.25881904510252157,0.9659258262890681
355,15.0,96,2.1,141,0.0,0.1,0.0,0,1,0,0,0,1,0.0,1.0
113,14.8,96,1.7,209,0.0,0.0,0.0,0,1,0,0,0,1,0.25881904510252074,0.9659258262890683
15,14.5,97,2.2,179,0.0,3.5,0.0,0,1,0,0,0,1,0.49999999999999994,0.8660254037844387
22,14.3,97,1.2,228,0.0,7.0,0.0,0,1,0,0,0,1,0.7071067811865476,0.7071067811865476
14,14.1,97,1.7,306,0.0,3.0,0.0,0,1,0,0,0,1,0.8660254037844386,0.5000000000000001
19,11.9,97,3.4,305,0.0,3.0,0.0,0,1,0,0,0,1,0.9659258262890683,0.25881904510252074
172,11.7,95,0.7,2000,0.0,2.0,0.0,0,1,0,0,0,1,1.0,6.123233995736766e-17
665,10.3,90,1.2,2000,0.01,0.0,0.0,0,1,0,0,0,1,0.9659258262890683,-0.25881904510252063
1284,10.3,86,2.5,2000,0.15,0.0,0.0,0,1,0,0,0,1,0.8660254037844387,-0.4999999999999998
378,10.4,81,1.4,2000,0.36,0.0,0.0,0,1,0,0,0,1,0.7071067811865476,-0.7071067811865475
505,10.7,81,1.4,2000,0.57,0.0,0.0,0,1,0,0,0,1,0.49999999999999994,-0.8660254037844387
744,12.8,65,2.0,2000,1.76,0.0,0.0,0,1,0,0,0,1,0.258819045102521,-0.9659258262890682
928,15.3,54,2.1,1989,2.83,0.0,0.0,0,1,0,0,0,1,1.2246467991473532e-16,-1.0
951,16.7,47,1.4,2000,3.24,0.0,0.0,0,1,0,0,0,1,-0.2588190451025208,-0.9659258262890683
1096,17.9,42,1.3,1981,3.04,0.0,0.0,0,1,0,0,0,1,-0.4999999999999997,-0.8660254037844388
1209,17.9,44,2.2,2000,2.79,0.0,0.0,0,1,0,0,0,1,-0.7071067811865471,-0.7071067811865479
1413,17.9,42,1.1,2000,2.25,0.0,0.0,0,1,0,0,0,1,-0.8660254037844385,-0.5000000000000004
1745,17.2,46,2.2,2000,1.6,0.0,0.0,0,1,0,0,0,1,-0.9659258262890683,-0.25881904510252063
2402,16.0,47,2.1,2000,0.79,0.0,0.0,0,1,0,0,0,1,-1.0,-1.8369701987210297e-16
